article_id,source_id,source_name,author,title,description,url,url_to_image,published_at,published_at_parsed,content,article_type,category,title_length,description_length,content_length,estimated_word_count,has_image,has_author,published_year,published_month,published_day,published_hour,published_day_of_week,published_week,published_date,title_word_count,description_word_count,content_category,engagement_score,created_at,updated_at
5431191460243652375,,Fightingirish.com,Unknown,Carr Selected to Davey O’Brien Great 8 - Notre Dame Athletics,"SOUTH BEND, Ind. – Freshman quarterback CJ Carr has been selected to the Week 5 Davey O’Brien Great 8. As part of his selection, he is now a member of the award’s Midseason Watch List. The Davey O’Brien Award honors the nation’s top college quarterback.",https://fightingirish.com/carr-selected-to-davey-obrien-great-8/,https://fightingirish.com/amt-media/452337,2025-09-29T16:17:56Z,2025-09-29 16:17:56.000000,"SOUTH BEND, Ind. Freshman quarterback CJ Carr has been selected to the Week 5 Davey OBrien Great 8. As part of his selection, he is now a member of the awards Midseason Watch List. The Davey OBrien A… [+1576 chars]",headlines,,61,253,214,40,1,0,2025,9,29,16,Monday,40,2025-09-29,11,45,General,28,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
5434911211744012693,,Packers.com,Unknown,Here’s a crazy stat from Packers-Cowboys in Week 4 - Green Bay Packers – packers.com,The two teams nearly set a franchise record Sunday night,https://www.packers.com/news/here-s-a-crazy-stat-from-packers-cowboys-in-week-4-2025,https://static.clubs.nfl.com/image/upload/t_editorial_landscape_12_desktop/packers/tx0jzfjsqhzaky8t2v1s,2025-09-30T14:14:35Z,2025-09-30 14:14:35.000000,,headlines,,84,56,0,0,1,0,2025,9,30,14,Tuesday,40,2025-09-30,15,10,General,725,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
5468837240555750059,financial-post,Financial Post,Business Wire,Coast Communications Deploys Vecima Remote MACPHY Solution to Upgrade Broadband on Washington’s Coast,"VICTORIA, British Columbia — Vecima Networks Inc. (TSX:VCM) today announced that RocNet Supply is deploying Vecima’s Entra® SC-2D Remote MACPHY node, Entra Access Controller, and Entra DV-12 Video Engine for Coast Communications, a regional broadband provider…",https://financialpost.com/pmn/business-wire-news-releases-pmn/coast-communications-deploys-vecima-remote-macphy-solution-to-upgrade-broadband-on-washingtons-coast,,2025-09-30T16:55:12Z,2025-09-30 16:55:12.000000,"VICTORIA, British Columbia Vecima Networks Inc. (TSX:VCM) today announced that RocNet Supply is deploying Vecimas Entra® SC-2D Remote MACPHY node, Entra Access Controller, and Entra DV-12 Video Engin… [+6780 chars]",headlines,,101,260,214,30,0,1,2025,9,30,16,Tuesday,40,2025-09-30,13,36,General,646,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
5499062006149652513,,Kotaku,John Walker,This Woman Can Thrash You At Mortal Kombat With Her 5-Day-Old Baby In Her Arms - Kotaku,"Meet your new fighting game hero, Legi0n",https://kotaku.com/florida-woman-mortal-kombat-legi0n-juicy-2000630181,https://kotaku.com/app/uploads/2025/09/juicy2-2.jpg,2025-09-30T12:00:49Z,2025-09-30 12:00:49.000000,"A Florida woman, who games under the name Legi0n, recently won a local Mortal Kombat tournament, taking home a prize pool of $28. That might not seem a particularly noteworthy incident, until you lea… [+4161 chars]",headlines,,87,40,214,36,1,1,2025,9,30,12,Tuesday,40,2025-09-30,17,7,General,309,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
5507867611441528543,,Tipranks.com,Unknown,"Stock Market News Today, 9/30/25 – U.S. Stock Futures Slip as September Rally Nears Close - TipRanks",,https://www.tipranks.com/news/stock-market-news-today-9-30-25-u-s-stock-futures-slip-as-september-rally-nears-close,,2025-09-30T09:01:50Z,2025-09-30 09:01:50.000000,Description: Group Number: Group Name: Ip Address: Username: Computer Name:,headlines,,100,0,75,10,0,0,2025,9,30,9,Tuesday,40,2025-09-30,17,0,Finance,566,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
5642284849675855184,,OilPrice.com,Robert Rapier,The Battle for the Future of Energy Storage,"The story of energy in the Industrial Age has largely been about access to resources—first coal, then oil and gas. Today, that story is evolving. The next chapter isn’t about drilling fields, but about mastering the batteries and storage systems that can turn…",https://oilprice.com/Energy/Energy-General/The-Battle-for-the-Future-of-Energy-Storage.html,https://d32r1sh890xpii.cloudfront.net/article/718x300/2025-09-30_3llkupjmo8.jpg,2025-09-30T17:00:00Z,2025-09-30 17:00:00.000000,"As the U.S. seeks to…
Brazil is on track to…
U.S. shale oil and gas…
By Robert Rapier - Sep 30, 2025, 12:00 PM CDTThe story of energy in the Industrial Age has largely been about access to resourc… [+5986 chars]",headlines,,43,260,214,41,1,1,2025,9,30,17,Tuesday,40,2025-09-30,8,43,General,655,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
5701197795701354251,,Deadline,Dominic Patten,Kimmel Corporate Fallout Continues: Irate Shareholders Have Nothing Yet From Disney About Suspension; Legal Threat Looms With Tuesday Expiration Date For Documents - Deadline,"Jimmy Kimmel's benching could find Disney's board, CEO & other execs in legal hot water unless they handed over documents ASAP about what really went down",http://deadline.com/2025/09/kimmel-disney-shareholders-deadline-legal-threat-1236565674/,https://deadline.com/wp-content/uploads/2025/09/Jimmy-Kimmel-and-Bob-Iger.jpg?w=1024,2025-09-30T01:30:00Z,2025-09-30 01:30:00.000000,EXCLUSIVE:Disney‘s risking a high-stakes courtroom showdown about what really went down over Jimmy Kimmel‘s much-criticized suspension unless the Bob Iger-run media giant coughs up some serious docum… [+3418 chars],headlines,,174,154,214,29,1,1,2025,9,30,1,Tuesday,40,2025-09-30,24,26,General,961,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
5719979416408032944,,Windows Central,Jez Corden,"Phil Spencer talks Forza, the Xbox Ally, and classic franchises like Lost Odyssey - Windows Central","In a new interview, the Xbox lead revealed the FOUR top-requested franchise revivals from Microsoft.",https://www.windowscentral.com/gaming/xbox/xbox-lead-phil-spencer-reveals-the-4-most-requested-franchise-revivals,https://cdn.mos.cms.futurecdn.net/opnNhEXYLXyMsAQqjgyehC-940-80.jpg,2025-09-30T11:00:00Z,2025-09-30 11:00:00.000000,"Microsoft has wrapped up its Tokyo Game Show festivities, but news is still trickling out.
Microsoft's Xbox Tokyo Game Show presentation revealed a variety of titles from developers of all shapes an… [+6265 chars]",headlines,,99,100,214,34,1,1,2025,9,30,11,Tuesday,40,2025-09-30,16,15,General,344,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
5989250494284209628,,Sports Illustrated,Greg Bishop,"Chiefs Found the Formula for Travis Kelce to Excel, And It Will Only Get Stronger - Sports Illustrated","The 36-year-old’s ability, and his fame have all combined to present an entirely different calculus this season for the Chiefs.",https://www.si.com/nfl/chiefs-found-formula-for-travis-kelce-to-succeed,"https://images2.minutemediacdn.com/image/upload/c_crop,w_2758,h_1551,x_0,y_100/c_fill,w_1440,ar_16:9,f_auto,q_auto,g_auto/images/ImagnImages/mmsport/si/01k6dfdc8a3ckxpmc2zn.jpg",2025-09-30T16:15:00Z,2025-09-30 16:15:00.000000,"The conundrum of the Chiefs 2025 season is both as old as football and entirely unlike any situation the NFL has seen before. Consider several factors, all true at the same time, each tethered to all… [+11520 chars]",headlines,,102,127,215,38,1,1,2025,9,30,16,Tuesday,40,2025-09-30,18,20,Sports,996,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6042427545124651735,,Kotaku,Claire Jackson,Silent Hill f Has One Of The Best & Creepiest Puzzles Of The Year - Kotaku,Scarecrows. An endless field. The looming fog. Good times!,https://kotaku.com/silent-hill-f-scarecrow-puzzle-field-hinako-2000629866,https://kotaku.com/app/uploads/2025/09/PUZZLE-MAIN-1200x675.jpg,2025-09-29T14:48:12Z,2025-09-29 14:48:12.000000,"Early on in Silent Hill f, as Hinako and friends try to regroup after the fog and its monsters roll into town, our girl finds herself stranded in the middle of a field, surrounded by scarecrows dress… [+3613 chars]",headlines,,74,58,214,39,1,1,2025,9,29,14,Monday,40,2025-09-29,16,9,General,244,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6054793774315910859,the-verge,The Verge,Jess Weatherbed,Google’s AI Mode image search is getting more conversational - The Verge,Google’s latest AI Mode update makes it easier for users to search through images using vague descriptions and references.,https://www.theverge.com/news/788180/google-ai-mode-visual-search-shopping-update,https://platform.theverge.com/wp-content/uploads/sites/2/2025/09/AI-Mode-_-Blog-Hero-static.png?quality=90&strip=all&crop=0%2C3.5331803729601%2C100%2C92.93363925408&w=1200,2025-09-30T13:00:00Z,2025-09-30 13:00:00.000000,"<ul><li></li><li></li><li></li></ul>
Users in the US can now shop for products using natural language descriptions and reference images.
Users in the US can now shop for products using natural lang… [+3073 chars]",headlines,,72,122,214,31,1,1,2025,9,30,13,Tuesday,40,2025-09-30,12,19,AI,664,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6067772283350193476,,Streamingmedia.com,Unknown,Fubo Shareholders Approve Business Combination with the Walt Disney Company?s Hulu + Live TV,"FuboTV Inc. (d/b/a/ Fubo) (NYSE: FUBO), the leading sports-first live TV streaming platform, announced today that its shareholders have approved its previously announced transaction with The Walt Disney Company (collectively with its subsidiaries, ""Disney"") t…",https://www.streamingmedia.com/Articles/ReadArticle.aspx?ArticleID=171683,https://dzceab466r34n.cloudfront.net/Images/ArticleImages/239433-fubo-cms-ORG.png,2025-09-30T16:55:20Z,2025-09-30 16:55:20.000000,"FuboTV Inc. (d/b/a/ Fubo) (NYSE: FUBO), the leading sports-first live TV streaming platform, announced today that its shareholders have approved its previously announced transaction with The Walt Dis… [+3109 chars]",headlines,,92,260,214,30,1,0,2025,9,30,16,Tuesday,40,2025-09-30,14,35,General,953,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6148888816058988269,,CNET,Tyler Lacoma,Everything Announced at Amazon's Product-Packed September Event,"CNET got hands-on with the products Amazon unleashed ahead of its October Prime Big Deal Days event, from new Fire TV tech with Alexa Plus to the next generation of Echo speakers.",https://www.cnet.com/home/everything-announced-at-amazons-product-packed-september-event/,https://www.cnet.com/a/img/resize/18c8305d74a61c4c366fde70862d4a9bd573ed66/hub/2025/09/30/4e02fa8f-9369-438b-bc6e-1b2e4b7fbdfe/img-0303.jpg?auto=webp&fit=crop&height=675&width=1200,2025-09-30T16:59:00Z,2025-09-30 16:59:00.000000,"Amazon hit the ground running at its Sept. 30 event, announcing new product generations for almost all of its device brands, with many available for preorder immediately. That includes new home secur… [+8699 chars]",headlines,,63,179,214,34,1,1,2025,9,30,16,Tuesday,40,2025-09-30,7,32,General,86,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6148947003451949787,,Space.com,Harry Bennett,Only 300 available! Grab one of these limited edition smart telescopes — we rated the original 5/5 in our review,Vaonis has just released a limited-edition run of their Vespera II smart telescopes with a stylish clear housing and a built-in hygrometer — available for $2490 from select retailers.,https://www.space.com/stargazing/skywatching-kit/only-300-available-grab-one-of-these-limited-edition-smart-telescopes-we-rated-them-5-5-in-our-review,https://cdn.mos.cms.futurecdn.net/8jMQWGNYDQj4TWUCbD7NGg-2134-80.jpg,2025-09-30T16:27:05Z,2025-09-30 16:27:05.000000,Smart telescope company Vaonis has released the X edition of its popular Vespera II model. This limited run has a transparent shell so that astrophotographers can observe the inner workings of a smar… [+3862 chars],headlines,,112,183,214,35,1,1,2025,9,30,16,Tuesday,40,2025-09-30,20,29,AI,472,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6254445110299098579,,Biztoc.com,nytimes.com,What We Know About ChatGPT’s New Parental Controls,,https://biztoc.com/x/cb997fddc5d5acf6,https://biztoc.com/cdn/950/og.png,2025-09-30T16:51:20Z,2025-09-30 16:51:20.000000,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;How will the government shutdown affect financial markets? { window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact wi… [+790 chars]",headlines,,50,0,213,25,1,1,2025,9,30,16,Tuesday,40,2025-09-30,8,0,General,506,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6267705763513596674,the-verge,The Verge,Tom Warren,Microsoft’s Windows 11 2025 update is available now - The Verge,"Microsoft is rolling out its latest Windows 11 annual update. Version 25H2 doesn’t have many big changes, though.",https://www.theverge.com/news/788167/microsoft-windows-11-version-25h2-download-insta,https://platform.theverge.com/wp-content/uploads/sites/2/2025/09/gettyimages-1247086031.jpg?quality=90&strip=all&crop=0%2C6.1654211801671%2C100%2C87.669157639666&w=1200,2025-09-30T17:00:00Z,2025-09-30 17:00:00.000000,"<ul><li></li><li></li><li></li></ul>
The 25H2 update is rolling out as a small download for Windows 11 users.
The 25H2 update is rolling out as a small download for Windows 11 users.
by
Tom Warre… [+2876 chars]",headlines,,63,113,214,34,1,1,2025,9,30,17,Tuesday,40,2025-09-30,11,18,AI,271,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6288079006681657507,,Yahoo Entertainment,Laiba Immad,"Guardant Health, Inc. (GH) Unveils Shield V2, Boosts Early Cancer Detection Accuracy","We recently compiled a list of the 12 Best Performing Healthcare Stocks to Buy Right Now. Guardant Health, Inc. is one of them. Guardant Health, Inc...",https://finance.yahoo.com/news/guardant-health-inc-gh-unveils-163341363.html,https://s.yimg.com/ny/api/res/1.2/IdMXxLWullxxFKXAG3nl0Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/59fe7bc4cb7379b8caecd6f09fabc66e,2025-09-30T16:33:41Z,2025-09-30 16:33:41.000000,"We recently compiled a list of the 12 Best Performing Healthcare Stocks to Buy Right Now. Guardant Health, Inc. is one of them.
Guardant Health, Inc. (NASDAQ:GH), a leading precision oncology compan… [+1906 chars]",headlines,,84,151,214,34,1,1,2025,9,30,16,Tuesday,40,2025-09-30,12,26,General,677,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6288540509854591374,,GameSpot,Unknown,Super Mario Galaxy And Galaxy 2 Are Still Peak 3D Platforming - GameSpot,,https://www.gamespot.com/articles/super-mario-galaxy-and-galaxy-2-are-still-peak-3d-platforming/1100-6535097/,,2025-09-30T14:00:00Z,2025-09-30 14:00:00.000000,,headlines,,72,0,0,0,0,0,2025,9,30,14,Tuesday,40,2025-09-30,13,0,Sports,459,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6439341293152967112,,Techpowerup.com,Unknown,SanDisk Announces Exclusive microSD Card and NVMe SSD for ROG Xbox Ally Handhelds - TechPowerUp,"SanDisk has introduced officially licensed storage solutions for ASUS' ROG Xbox Ally X and ROG Xbox Ally handhelds. The lineup features a ROG-branded SanDisk microSD card, now available for pre-order, and an upcoming WD_BLACK SN7100X NVMe SSD. The microSD car…",https://www.techpowerup.com/341454/sandisk-announces-exclusive-microsd-card-and-nvme-ssd-for-rog-xbox-ally-handhelds,https://www.techpowerup.com/img/DwJDfjiiwL2E6jzq.jpg,2025-09-29T12:03:06Z,2025-09-29 12:03:06.000000,"SanDisk has introduced officially licensed storage solutions for ASUS' ROG Xbox Ally X and ROG Xbox Ally handhelds. The lineup features a ROG-branded SanDisk microSD card, now available for pre-order… [+2416 chars]",headlines,,95,260,214,32,1,0,2025,9,29,12,Monday,40,2025-09-29,15,40,General,131,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6451628816001647692,nhl-news,NHL News,Unknown,Need to Know: Bruins vs. Flyers - NHL.com,Pastrnak and Swayman will make their preseason debut at TD Garden,https://www.nhl.com/bruins/news/need-to-know-bruins-vs-flyers-x7871,https://media.d3.nhle.com/image/private/t_ratio16_9-size50/prd/fuscsnlra285is0kjxox.jpg,2025-09-29T17:17:05Z,2025-09-29 17:17:05.000000,"BOSTON The Boston Bruins are back at TD Garden for a rematch against the Philadelphia Flyers.
Mondays 7 p.m. puck drop on Causeway Street will mark the second of two preseason games between the team… [+1473 chars]",headlines,,41,65,214,37,1,0,2025,9,29,17,Monday,40,2025-09-29,8,11,General,231,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6522952130007210017,ars-technica,Ars Technica,Benj Edwards,Anthropic says its new AI model “maintained focus” for 30 hours on multistep tasks - Ars Technica,Latest Claude model beats OpenAI and Google on coding tests.,https://arstechnica.com/ai/2025/09/anthropic-says-its-new-ai-model-maintained-focus-for-30-hours-on-multistep-tasks/,https://cdn.arstechnica.net/wp-content/uploads/2025/09/sonnet45-1152x648.jpg,2025-09-29T22:10:27Z,2025-09-29 22:10:27.000000,,headlines,,97,60,0,0,1,1,2025,9,29,22,Monday,40,2025-09-29,17,10,AI,477,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6576059204159581902,financial-post,Financial Post,Business Wire,Rival Acquires Shake; Raises $2.8M+ in Oversubscribed Round from Sports & Brand Leaders to Accelerate Combined Vision,"NEW YORK — Rival, a leading fan engagement platform built on gaming competitions, has acquired Shake, the fast-growing Gen Z-focused social games platform. The acquisition strengthens Rival’s product suite, enabling partners to engage audiences across both sh…",https://financialpost.com/pmn/business-wire-news-releases-pmn/rival-acquires-shake-raises-2-8m-in-oversubscribed-round-from-sports-brand-leaders-to-accelerate-combined-vision,,2025-09-30T17:15:28Z,2025-09-30 17:15:28.000000,"NEW YORK Rival, a leading fan engagement platform built on gaming competitions, has acquired Shake, the fast-growing Gen Z-focused social games platform. The acquisition strengthens Rivals product su… [+5832 chars]",headlines,,117,260,214,30,0,1,2025,9,30,17,Tuesday,40,2025-09-30,17,37,AI,462,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6666361796814609621,,Tom's Guide,Scott Younker,Apple could announce new devices in October — what we expect to see - Tom's Guide,"From laptops to tablets and more, potentially",https://www.tomsguide.com/computing/apple-could-announce-new-devices-in-october-what-we-expect-to-see,https://cdn.mos.cms.futurecdn.net/T2nsAAmkxgTc8YGE7ftSzB-2000-80.jpg,2025-09-29T18:38:15Z,2025-09-29 18:38:15.000000,"Apple's big Awe Dropping iPhone 17 event is past us, but that doesn't mean the Cupertino giant is done announcing new devices. In the past, Apple has tended to hold a smaller event or online announce… [+3604 chars]",headlines,,81,45,214,38,1,1,2025,9,29,18,Monday,40,2025-09-29,16,7,General,682,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6679437164932301792,,MLB.com,Theo DeRosa,Judge slugs to another Player of the Month honor for September - MLB.com,The final month of the 2025 regular season saw spectacular performances from some of MLB’s biggest stars -- hitters and pitchers alike -- plus a standout showing from an unheralded rookie. Here are the Players of the Month presented by Chevrolet for September…,https://www.mlb.com/news/mlb-monthly-award-winners-for-september-2025,https://img.mlbstatic.com/mlb-images/image/upload/t_2x1/t_w1536/mlb/jc0ockog2azmfhn3evuu.jpg,2025-09-30T15:23:59Z,2025-09-30 15:23:59.000000,"The final month of the 2025 regular season saw spectacular performances from some of MLBs biggest stars -- hitters and pitchers alike -- plus a standout showing from an unheralded rookie.
Here are t… [+3898 chars]",headlines,,72,260,214,36,1,1,2025,9,30,15,Tuesday,40,2025-09-30,13,43,Sports,271,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6684340175408353178,business-insider,Business Insider,Amanda Hoover,Workslop Is Oozing Into Every Corner of America's White-Collar Offices - Business Insider,Are those weekly work memos getting longer and more annoying? Here's why.,https://www.businessinsider.com/workslop-oozing-americas-white-collar-offices-generative-ai-2025-9,https://i.insider.com/68daf2311c1f80efbec48a49?width=1200&format=jpeg,2025-09-30T08:07:00Z,2025-09-30 08:07:00.000000,"Office workers everywhere are awash in ""workslop."" This is the term researchers are using to call AI-generated content that might look like it completes a task at work: pretty on paper, well-organize… [+9246 chars]",headlines,,89,73,214,34,1,1,2025,9,30,8,Tuesday,40,2025-09-30,13,12,General,772,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6715921480082988604,,The Dallas Morning News,Sasha Richie,Starbucks is closing hundreds of North American locations. Which in D-FW are shuttered? - Dallas News,"Last Thursday, Starbucks announced it would close hundreds of stores by the end of the year as part of a wider corporate restructuring effort. Several stores...",https://www.dallasnews.com/business/retail/2025/09/29/starbucks-is-closing-hundreds-of-north-american-locations-which-in-d-fw-are-shuttered/,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/2V6THFPPUVH5PDMSNZH2U565NA.jpg?auth=69b6a549401e5ccc18bcd4c4b3a64c0803c07dd63f7a7ff50b8d433cec12b114&quality=80&width=1200&height=630&smart=true,2025-09-29T22:08:36Z,2025-09-29 22:08:36.000000,"The countrys most ubiquitous coffee chain is getting a little less ubiquitous. 
Last Thursday, Starbucks announced it would close hundreds of stores by the end of the year as part of a wider corpora… [+2963 chars]",headlines,,101,160,214,36,1,1,2025,9,29,22,Monday,40,2025-09-29,16,26,General,703,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6731349697126111915,,Hhs.gov,Office for Civil Rights (OCR),U.S. Department of Education and U.S. Department of Health and Human Services Find that Minnesota Violated Title IX - HHS.gov,"Today, HHS announced that the Minnesota Department of Education and the Minnesota State High School League are both in violation of Title IX.",https://www.hhs.gov/press-room/ocr-ed-hhs-find-mn-violates-title-nine.html,https://www.hhs.gov/sites/default/files/styles/og_image_style/public/news_release.png?itok=7Yn3VSO9,2025-09-30T15:00:00Z,2025-09-30 15:00:00.000000,,headlines,,125,141,0,0,1,1,2025,9,30,15,Tuesday,40,2025-09-30,20,23,General,456,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
6939431326545123125,,The Conversation Africa,"Alex Hardy, Postdoctoral research associate, University of Liverpool","As the UK plans to introduce digital IDs, what can it learn from pioneer Estonia?",Estonia has more than 20 years experience of digital IDs.,https://theconversation.com/as-the-uk-plans-to-introduce-digital-ids-what-can-it-learn-from-pioneer-estonia-266303,https://images.theconversation.com/files/693621/original/file-20250930-86-95cwsv.jpg?ixlib=rb-4.1.0&rect=0%2C409%2C4899%2C2449&q=45&auto=format&w=1356&h=668&fit=crop,2025-09-30T16:35:11Z,2025-09-30 16:35:11.000000,"Prime Minister Sir Keir Starmer has announced that all UK citizens and legal residents are to have a mandatory digital ID to prove their right to live and work in the country. 

Starmer and Liberal D… [+6265 chars]",headlines,,81,57,214,38,1,1,2025,9,30,16,Tuesday,40,2025-09-30,15,10,General,649,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7149489188246802502,,Patriots.com,Unknown,After Further Review: Breaking Down Patriots QB Drake Maye's Great Start to his Second NFL Season - New England Patriots,The Patriots second-year quarterback ranks fourth among quarterbacks in expected points added per drop-back through four weeks.,https://www.patriots.com/news/after-further-review-breaking-down-patriots-qb-drake-maye-s-great-start-to-his-second-nfl-season,https://static.clubs.nfl.com/image/upload/t_editorial_landscape_12_desktop/patriots/bw1cgok5dfsuuupv925m,2025-09-29T21:35:21Z,2025-09-29 21:35:21.000000,,headlines,,120,127,0,0,1,0,2025,9,29,21,Monday,40,2025-09-29,20,17,General,392,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7383515226030254054,,The Cut,Asia Milia Ware,Are These Foundation Drops Worth $110?,"Victoria Beckham made a barely there complexion product with Augustinus Bader. We tried it across different skin tones and if you’re a light-coverage fan, you may love this.",http://www.thecut.com/article/we-tried-victoria-beckhams-foundation-drops.html,https://pyxis.nymag.com/v1/imgs/72e/8d5/5e19f849c62fd471f379caff4bc72530f9-lede-we-tried-this.1x.rsocial.w1200.jpg,2025-09-30T16:43:39Z,2025-09-30 16:43:39.000000,"Let me hold your hand when I tell you that Victoria Beckham and Augustinus Bader have launched a serumlike complexion product, foundation drops in 19 buildable shades (dont worry, we put them to the … [+4669 chars]",headlines,,38,173,214,37,1,1,2025,9,30,16,Tuesday,40,2025-09-30,6,28,General,628,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7437571984622955298,nbc-news,NBC News,Rohan Nadkarni,The New York Mets paid more than $340 million to be a World Series contender. They didn't even make the playoffs - NBC News,Five MLB teams spent more than $250 million on payroll this season. Only the New York Mets missed the postseason.,https://www.nbcnews.com/sports/mlb/new-york-mets-paid-340-million-world-series-contender-didnt-even-make-rcna234552,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2025-09/250929-new-york-mets-ew-654p-795b12.jpg",2025-09-30T10:02:40Z,2025-09-30 10:02:40.000000,"After a win against the San Francisco Giants on July 27, the New York Mets had 62 wins tied for second-most in MLB and a 96.8% chance to make the postseason, according to Fangraphs.
Two months and t… [+3631 chars]",headlines,,123,113,214,40,1,1,2025,9,30,10,Tuesday,40,2025-09-30,24,20,AI,65,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7453035514935911169,,NPR,,"Scientists create human eggs in the lab, using skin cells - NPR","Scientists created the eggs using DNA from adult skin cells, a step that could someday potentially lead to new ways to treat infertility and enable gay couples to have genetically related children.",https://www.npr.org/2025/09/30/nx-s1-5553322/ivg-human-eggs-cells-fertility,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/1392x783+0+121/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F9d%2Fca%2Fdcdaaa4341fc8c65034ca36129a5%2Fspindle.jpg,2025-09-30T15:01:00Z,2025-09-30 15:01:00.000000,"Scientists have created human eggs containing genes from adult skin cells, a step that someday could help women who are infertile or gay couples have babies with their own genes but would also raise … [+5380 chars]",headlines,,63,197,214,37,1,0,2025,9,30,15,Tuesday,40,2025-09-30,12,32,General,340,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7467208136219377804,,National Institutes of Health,Unknown,Secretary Kennedy Swears in Dr. Anthony Letai as Director of the National Cancer Institute - National Institutes of Health (NIH) | (.gov),Dr. Letai will serve as NCI’s 18th director.,https://www.nih.gov/news-events/news-releases/secretary-kennedy-swears-dr-anthony-letai-director-national-cancer-institute,https://www.nih.gov/sites/default/files/styles/max_650x650/public/2025-03/nih-logo-thumbnail-square.jpg?itok=-3lFUtFm,2025-09-29T19:18:20Z,2025-09-29 19:18:20.000000,"Monday, September 29, 2025
Anthony Letai, MD, Ph.D., was sworn in today as director of the National Cancer Institute (NCI), part of the National Institutes of Health (NIH), by Health and Human Servi… [+3223 chars]",headlines,,137,44,214,35,1,0,2025,9,29,19,Monday,40,2025-09-29,22,8,AI,730,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7473342095594087495,,Forbes,"Gena Cox, PhD, Contributor, Gena Cox, PhD, Contributor https://www.forbes.com/sites/genacox/",How Companies Increase Profits And Diversity With Strategic Promotions,"How companies can boost profits and equity by rethinking CEO readiness, reducing bias, and investing in authentic coaching for Black women leaders",https://www.forbes.com/sites/genacox/2025/09/30/how-companies-increase-profits-and-diversity-with-strategic-promotions/,https://imageio.forbes.com/specials-images/imageserve/68db287353d420fb39030b13/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-09-30T16:58:23Z,2025-09-30 16:58:23.000000,"Leaders strategizing to maximize profit
getty
Despite the significant talent and ambition of Black women, their representation in CEO positions remains disproportionately low. These women have the … [+7361 chars]",headlines,,70,146,214,30,1,1,2025,9,30,16,Tuesday,40,2025-09-30,9,22,General,796,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
